,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4358,850,Spain,Female,50,10,0.0,2,1,1,33741.84,0
4359,560,France,Male,57,0,0.0,2,0,1,116781.71,0
4360,626,France,Female,52,0,0.0,2,1,0,32159.46,1
4361,533,France,Male,36,7,85311.7,1,0,1,156731.91,0
4362,577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0
4363,581,France,Female,47,1,122949.14,1,0,0,180251.68,1
4364,667,Spain,Male,35,4,97585.32,2,0,0,57213.46,0
4365,597,France,Female,36,9,0.0,2,1,1,7156.09,0
4366,812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1
4367,609,France,Male,53,7,0.0,2,0,1,52332.85,0
4368,648,France,Female,37,9,102535.57,1,1,1,189543.19,0
4369,489,NotReported,Female,47,8,103894.38,2,1,1,107625.46,0
4370,697,Germany,Male,51,1,147910.3,1,1,1,53581.14,0
4371,595,France,Male,52,9,0.0,1,1,1,106340.66,1
4372,715,Spain,Male,38,2,96798.79,2,1,1,4554.67,0
4373,645,Germany,Male,28,7,117466.03,2,1,1,34490.06,0
4374,637,Germany,Male,41,2,138014.4,2,1,0,140298.24,0
4375,636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0
4376,640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0
4377,596,Germany,Male,47,5,140187.1,2,1,1,174311.3,0
4378,636,France,Male,34,1,84055.43,1,0,0,37490.84,0
4379,518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1
4380,621,Spain,Female,37,9,83061.26,2,1,0,9170.54,0
4381,632,France,Female,21,1,0.0,2,1,0,84008.66,0
4382,659,Germany,Female,30,8,154159.51,1,1,0,40441.1,0
4383,528,Germany,Male,39,0,127631.62,1,0,1,22197.8,1
4384,552,Germany,Male,38,10,132271.12,2,1,1,46562.02,0
4385,650,France,Female,34,1,96645.54,2,0,0,171413.66,0
4386,674,France,Male,46,2,174701.05,1,1,0,90189.72,1
4387,712,Spain,Male,27,10,0.0,1,1,0,94544.88,0
4388,469,Germany,Male,38,9,113599.42,1,0,0,11950.29,0
4389,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,1
4390,725,France,Male,31,8,0.0,1,1,1,59650.42,0
4391,597,Spain,Male,35,0,127510.99,1,1,1,155356.34,0
4392,674,France,Male,45,7,142072.02,1,1,0,37013.29,0
4393,752,Spain,Male,36,2,0.0,1,1,1,45570.84,0
4394,631,Germany,Male,40,3,107949.45,1,1,0,52449.62,1
4395,710,Germany,Male,49,10,129164.88,1,1,1,193266.72,0
4396,581,Spain,Female,46,1,0.0,2,1,0,104272.04,0
4397,753,Germany,Male,32,5,159904.79,1,1,0,148811.14,0
4398,577,Spain,Male,43,3,0.0,2,1,1,135008.92,0
4399,635,Spain,Female,29,8,138296.94,2,1,0,141075.51,0
4400,690,France,Female,35,9,107944.33,2,0,0,48478.47,0
4401,700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0
4402,535,France,Female,44,5,114427.86,1,1,1,136330.26,0
4403,692,France,Female,28,8,95059.02,2,1,0,44420.18,0
4404,730,France,Male,34,5,122453.37,2,1,0,138882.98,0
4405,633,France,Male,61,3,157201.48,1,0,1,50368.63,0
4406,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0
4407,587,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
4408,668,Germany,Female,37,6,167864.4,1,1,0,115638.29,0
4409,751,Spain,Male,38,7,0.0,2,0,0,90839.61,0
4410,550,Spain,Male,39,2,76534.49540312754,2,1,1,195638.13,0
4411,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
4412,617,Spain,Female,46,3,106521.49,1,0,1,86587.37,0
4413,642,France,Male,35,4,125476.31,1,1,1,91775.51,0
4414,678,France,Male,38,3,0.0,2,1,0,66561.6,0
4415,686,Spain,Male,38,7,111484.88,1,1,1,76076.2,0
4416,649,Spain,Female,32,7,0.0,1,1,0,28797.32,0
4417,707,France,Female,33,2,58036.33,1,1,1,83335.78,0
4418,629,Spain,Male,39,5,0.0,2,0,0,116748.14,0
4419,683,France,Male,41,6,95696.52,2,1,1,184366.14,0
4420,697,Germany,Male,37,0,172693.54,1,0,0,141798.98,0
4421,800,Spain,Male,38,9,0.0,1,1,0,78744.39,0
4422,656,Germany,Male,68,7,153545.11,1,1,1,186574.68,0
4423,685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0
4424,670,Spain,Female,29,9,0.0,2,1,0,27359.19,0
4425,611,France,Male,30,9,0.0,2,1,1,148887.69,0
4426,691,Spain,Male,40,1,0.0,2,1,1,145613.17,0
4427,649,France,Female,56,8,156974.26,1,1,0,89405.26,1
4428,587,Spain,NotSpecified,35,3,83286.56,1,1,0,125553.52,0
4429,649,France,Female,52,8,49113.75,1,1,0,41858.43,0
4430,431,France,Male,37,0,120764.08,1,1,1,117023.08,0
4431,631,Spain,Male,23,3,0.0,2,1,0,13813.24,0
4432,550,Spain,Male,62,7,80927.56,1,0,1,64490.67,0
4433,734,Spain,Female,39,6,92126.26,2,0,0,112973.34,0
4434,521,France,Female,77,6,0.0,2,1,1,49054.1,0
4435,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1
4436,593,France,Female,35,6,133489.12,2,1,1,78101.29,0
4437,773,France,Male,25,1,124532.78,2,0,1,11723.57,0
4438,585,France,Female,67,5,113978.97,2,2,1,93146.11,0
4439,523,Germany,Female,39,1,143903.11,1,1,1,118711.75,1
4440,699,Spain,Male,35,2,167455.66,2,1,1,55324.49,0
4441,766,Germany,Male,37,2,99660.13,2,0,1,147700.78,0
4442,601,France,Male,39,3,72647.64,1,1,0,41777.9,1
4443,514,France,Male,26,1,0.0,2,0,0,121551.93,0
4444,582,France,Female,32,1,116409.55,1,0,1,152790.92,0
4445,644,France,Male,33,7,174571.36,1,0,1,43943.09,0
4446,758,France,Female,42,7,0.0,2,0,1,76209.56,0
4447,651,France,Male,56,2,0.0,1,1,0,114522.68,1
4448,595,Germany,Male,34,2,87967.42,2,0,1,156309.52,0
4449,492,France,Male,35,8,121063.49,1,0,0,85421.48,0
4450,724,France,Male,40,6,0.0,2,0,0,106149.48,0
4451,692,France,Female,34,7,0.0,2,1,0,195074.62,0
4452,672,France,Female,53,9,169406.33,4,1,1,147311.47,1
4453,655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0
4454,581,France,Female,37,10,104255.03,1,1,0,86609.37,0
4455,556,France,Male,34,8,163757.06,1,1,1,104000.06,0
4456,736,Germany,Male,57,9,76534.49540312754,1,1,0,28434.44,1
4457,506,France,NotSpecified,34,7,0.0,2,0,0,115842.1,0
4458,430,France,Female,33,5,0.0,1,1,1,69759.91,0
4459,802,France,Female,39,7,120145.96,2,0,1,59497.01,1
4460,535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1
4461,648,Spain,Male,49,5,0.0,1,1,0,149946.43,1
4462,812,Germany,Male,33,2,127154.14,2,0,1,105383.49,0
4463,595,Germany,Male,30,9,130682.11,2,1,1,57862.88,0
4464,710,Spain,Male,62,3,131078.42,2,1,0,119348.76,1
4465,738,Germany,Male,37,7,140950.92,2,1,0,195333.98,0
4466,580,Germany,Male,39,3,119688.81,1,1,0,137041.26,0
4467,744,Germany,Male,41,7,190409.34,2,1,2,138361.48,0
4468,552,France,Male,42,9,133701.07,2,1,0,101069.71,1
4469,738,Germany,Male,58,2,133745.44,1,1,0,28373.86,1
4470,728,France,Male,33,8,129907.63,1,0,1,36083.96,0
4471,554,France,Male,44,7,85304.27,1,1,1,58076.52,0
4472,700,Spain,Male,47,4,0.0,1,1,0,121798.52,1
4473,656,France,Male,44,10,143571.52,1,0,0,127444.14,0
4474,681,Spain,Male,33,10,0.0,1,0,0,158336.36,0
4475,564,Spain,Male,48,5,132876.23,1,1,0,79259.77,0
4476,665,Germany,Male,25,5,153611.83,2,1,0,35321.65,0
4477,774,France,Male,40,9,93017.47,2,1,0,191608.97,0
4478,559,Spain,Male,34,0,0.0,1,1,0,182988.94,0
4479,772,Germany,NotSpecified,51,9,143930.92,1,0,1,46675.51,1
4480,710,Germany,Male,34,9,134260.36,2,1,0,147074.67,0
4481,726,France,Male,34,3,0.0,2,1,0,196288.46,0
4482,519,France,Female,38,7,125328.56,1,1,0,188225.67,0
4483,756,France,Female,26,5,101641.14,2,0,1,154460.68,0
4484,633,Spain,Male,37,3,0.0,2,1,0,44008.91,0
4485,808,France,Female,33,2,103516.87,1,1,0,113907.8,0
4486,573,France,Male,26,8,86270.93,2,1,1,90177.3,0
4487,735,France,Male,44,9,120681.63,1,1,0,74836.34,0
4488,656,France,Female,46,5,76534.49540312754,2,1,1,138849.06,0
4489,619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0
4490,654,France,Female,35,2,90865.8,1,1,1,86764.46,0
4491,628,France,Female,45,8,0.0,2,1,0,193903.06,0
4492,820,France,Female,37,3,82344.84,1,0,1,115985.38,0
4493,652,France,Male,38,6,0.0,2,2,1,145700.22,0
4494,565,France,Female,44,1,0.0,2,0,1,89602.81,0
4495,575,France,Male,40,5,0.0,2,1,1,122488.59,0
4496,716,Germany,Male,41,8,126145.54,2,1,1,138051.19,0
4497,549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0
4498,618,France,Male,37,5,0.0,1,0,1,178705.45,1
4499,583,France,Female,38,10,0.0,2,0,1,113597.64,0
4500,733,Germany,Male,74,3,106545.53,1,1,1,134589.58,0
4501,729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0
4502,752,Spain,Female,35,2,0.0,1,1,0,44335.54,1
4503,696,Spain,Male,24,9,0.0,1,0,0,10883.52,0
4504,677,France,Female,29,3,86616.35,1,0,0,91903.9,1
4505,548,Germany,NotSpecified,32,5,175214.71,1,1,1,155165.61,0
4506,775,NotReported,Male,40,9,126212.64,1,1,0,70196.57,0
4507,601,France,Male,32,8,93012.89,1,1,0,86957.42,0
4508,747,France,Female,34,10,0.0,1,1,1,50759.8,0
4509,663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0
4510,651,France,Female,33,1,96834.78,1,1,0,108764.69,0
4511,567,France,Female,26,2,0.0,2,1,1,78651.55,0
4512,680,Germany,Male,37,4,108300.27,2,0,1,44384.57,1
4513,778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1
4514,554,Spain,Male,26,8,149134.46,1,1,1,177966.24,0
4515,782,France,Male,32,9,0.0,1,1,1,87566.97,0
4516,551,France,Female,59,2,166968.28,1,1,0,159483.76,1
4517,770,Spain,Male,46,9,190678.02,1,1,1,14725.36,0
4518,549,France,Female,34,4,0.0,2,0,0,139463.57,0
4519,619,NotReported,Female,44,6,52831.13,1,1,1,112649.22,1
4520,586,Germany,Female,56,9,100781.75,2,1,1,54448.41,0
4521,850,France,Female,30,3,0.0,2,1,0,116692.8,0
4522,548,France,Female,35,10,0.0,1,1,1,31299.71,0
4523,734,France,Male,43,7,107805.67,1,0,0,182505.68,0
4524,663,Spain,Male,64,5,0.0,2,0,1,15876.52,0
4525,627,Spain,Male,48,1,132759.8,1,1,0,78899.22,0
4526,581,France,Male,37,7,0.0,2,2,1,74320.75,0
4527,671,France,Male,27,5,0.0,2,0,0,120893.07,0
4528,655,Germany,Male,41,8,125561.97,1,0,0,164040.94,1
4529,588,NotReported,Female,35,7,0.0,2,1,1,108739.15,0
4530,650,France,Male,34,4,106005.54,1,0,1,142995.32,0
4531,672,Spain,Male,43,5,0.0,2,1,1,64515.5,0
4532,755,France,Female,29,4,148654.84,2,1,1,28805.09,0
4533,767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0
4534,705,Spain,Male,33,7,68423.89,1,1,1,64872.55,0
4535,510,NotReported,Female,22,3,156834.34,1,0,0,44374.44,0
4536,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1
4537,654,France,Male,29,7,0.0,2,1,1,149184.15,0
4538,516,France,Female,29,2,104982.57,1,1,0,157378.5,0
4539,555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0
4540,684,France,Male,35,3,137179.39,1,1,1,37264.11,0
4541,590,Spain,Female,29,2,166930.76,2,1,0,122487.73,0
4542,715,France,Male,34,4,124314.45,1,0,0,97782.92,0
4543,467,Germany,Male,28,10,126315.26,1,1,0,32349.29,1
4544,586,France,Female,52,6,140900.97,1,1,1,67288.89,0
4545,623,Spain,Female,40,7,0.0,1,1,1,25904.12,0
4546,647,France,Female,40,9,0.0,2,0,1,92357.21,0
4547,749,Spain,Female,28,3,0.0,1,1,0,3408.7,0
4548,637,France,Male,32,3,0.0,1,1,1,197827.06,0
4549,575,Spain,Female,37,0,0.0,2,0,0,30114.32,0
4550,711,France,Female,39,3,152462.79,1,1,0,90305.97,0
4551,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1
4552,664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1
4553,815,NotReported,Male,37,1,166115.42,1,1,0,67208.3,0
4554,521,Germany,Male,52,5,116497.31,3,0,0,53793.1,1
4555,575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0
4556,756,France,Male,60,2,0.0,1,1,1,166513.49,1
4557,709,France,Male,36,0,0.0,2,1,0,46811.77,0
4558,711,France,Female,29,9,0.0,2,0,1,3234.8,0
4559,698,Spain,Female,50,1,76534.49540312754,4,1,0,88566.9,1
4560,739,France,Male,40,4,0.0,2,0,0,173321.65,0
4561,815,Spain,Male,28,6,0.0,2,0,1,185547.71,0
4562,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0
4563,724,France,Male,30,10,0.0,2,1,1,54265.55,0
4564,699,France,Female,39,1,0.0,2,0,2,93826.63,0
4565,611,Spain,Female,28,3,96381.68,2,1,0,181419.29,0
4566,646,France,Female,37,7,96558.66,1,0,0,163427.18,0
4567,614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1
4568,763,Spain,Male,67,9,148564.66,1,0,1,87236.4,0
4569,646,France,Female,42,3,175159.9,2,0,0,67124.48,1
4570,601,France,Male,44,3,0.0,2,1,0,30607.11,0
4571,511,France,Male,27,8,0.0,2,1,1,49089.36,0
4572,576,France,Male,24,3,0.0,1,0,1,78498.04,1
4573,559,Germany,Female,36,1,104356.94,2,0,1,54184.06,0
4574,683,France,Male,47,1,0.0,2,1,0,148989.15,0
4575,566,Spain,Male,44,5,0.0,2,1,0,66462.79,0
4576,576,France,Male,36,6,0.0,2,1,1,48314.0,0
4577,663,France,Male,26,5,141462.13,1,1,0,440.2,0
4578,493,France,Female,33,8,90791.69,1,1,1,59659.53,0
4579,660,France,Male,40,5,131754.11,2,1,1,38761.61,0
4580,506,France,Female,34,4,90307.62,1,1,1,159235.29,0
4581,556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0
4582,521,France,Male,38,5,110641.18,1,0,1,136507.69,1
4583,663,France,Female,37,7,0.0,1,1,1,185210.63,0
4584,778,France,Male,44,8,76534.49540312754,1,1,0,144494.94,0
4585,785,France,Male,37,2,76534.49540312754,1,0,1,61811.1,0
4586,629,Germany,Male,35,8,112330.83,1,1,1,91001.02,0
4587,596,Germany,Female,27,2,151027.56,1,1,0,170320.58,0
4588,578,France,Male,39,2,0.0,2,1,0,70563.9,0
4589,724,France,Female,32,6,0.0,2,1,1,150026.79,0
4590,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0
4591,574,France,Female,34,7,152992.91,1,1,1,134691.2,0
4592,767,Spain,Female,24,5,0.0,2,1,1,67445.85,0
4593,607,France,Female,21,0,0.0,2,1,0,116106.52,0
4594,595,Spain,Male,35,8,0.0,1,1,0,100015.79,1
4595,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0
4596,522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0
4597,850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1
4598,571,France,Male,44,9,0.0,2,0,0,38433.35,0
4599,545,France,Female,32,6,0.0,2,1,1,52067.37,0
4600,481,France,Female,37,6,0.0,1,1,1,24677.54,0
4601,747,France,Male,29,7,0.0,2,1,1,141706.43,0
4602,490,France,Female,37,3,116465.53,1,0,1,24435.77,0
4603,738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0
4604,693,France,Male,68,2,0.0,2,1,1,59864.96,0
4605,641,Germany,Female,40,2,110086.69,1,1,0,159773.14,0
4606,662,France,Male,32,9,0.0,2,0,2,65089.38,0
4607,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0
4608,681,France,Male,34,3,0.0,2,0,0,55816.2,0
4609,637,Germany,Female,37,2,143500.82,1,1,0,166996.46,1
4610,561,France,Male,34,1,78829.53,1,1,1,12148.2,0
4611,721,France,Male,54,5,0.0,2,1,1,4493.12,0
4612,557,Germany,Female,38,2,129893.56,1,0,0,102076.03,0
4613,708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0
4614,805,France,NotSpecified,46,6,118022.06,3,1,0,162643.15,1
4615,564,Germany,Male,41,9,103522.75,2,1,1,34338.21,0
4616,530,France,Female,55,4,120905.03,1,0,2,123475.88,1
4617,461,France,Female,35,5,0.0,1,1,1,54209.02,0
4618,713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1
4619,763,France,Female,35,7,115651.6,2,1,1,104706.29,0
4620,669,France,Male,39,3,119452.03,1,1,1,171575.54,0
4621,662,France,Female,37,6,0.0,2,1,0,51229.17,0
4622,644,France,Female,24,8,92760.55,1,1,0,35896.75,0
4623,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1
4624,569,France,Male,66,2,0.0,1,1,0,130784.2,1
4625,814,Germany,Male,44,8,95488.82,2,0,0,107013.59,0
4626,806,France,Male,48,4,164701.68,1,1,1,21439.49,0
4627,475,France,NotSpecified,46,10,0.0,2,0,0,122953.0,1
4628,486,France,Male,63,9,97009.15,1,1,1,85101.0,0
4629,733,Spain,Female,37,0,83319.28,1,0,0,57769.2,0
4630,609,Spain,Male,39,2,139443.75,2,1,0,9234.06,0
4631,635,France,Male,41,4,103544.88,2,1,0,193746.55,0
4632,571,France,Male,38,1,121405.04,1,1,1,154844.22,0
4633,461,Spain,Female,35,8,0.0,1,1,0,132295.95,0
4634,637,France,Male,36,2,152606.82,1,1,1,71692.8,0
4635,721,France,Female,37,7,0.0,2,1,1,122580.48,0
4636,737,France,Male,30,8,174356.13,1,0,0,31928.5,0
4637,428,NotReported,Female,40,3,129248.11,2,1,0,72876.43,1
4638,590,France,Male,41,1,89086.31,1,1,0,24499.97,0
4639,694,Spain,Male,57,8,116326.07,1,1,1,117704.65,0
4640,667,France,Female,48,2,0.0,2,1,1,148608.39,0
4641,641,France,Male,31,10,155978.17,1,1,0,91510.71,0
4642,723,France,Female,20,4,0.0,2,1,1,140385.33,0
4643,695,Spain,Female,34,9,0.0,2,1,1,67502.12,0
4644,516,France,Male,51,8,120124.35,2,0,1,168773.54,0
4645,466,France,Female,30,3,0.0,1,1,0,193984.6,0
4646,499,Germany,Female,55,4,126817.65,2,1,0,123269.71,0
4647,643,Germany,Male,33,7,98630.31,2,1,1,40250.82,0
4648,542,France,Female,25,7,0.0,2,0,1,82393.08,0
4649,665,Germany,Female,27,2,147435.96,1,0,0,187508.06,0
4650,745,Spain,Male,34,7,132944.53,1,1,1,31802.92,0
4651,631,Spain,NotSpecified,41,0,0.0,1,0,0,87959.83,0
4652,515,Spain,Male,35,10,176273.95,1,0,1,121277.78,0
4653,723,France,Male,37,7,0.0,2,1,1,150694.58,0
4654,816,Germany,Female,25,2,150355.35,2,1,1,35770.84,0
4655,618,France,Female,35,10,0.0,2,1,0,180439.75,0
4656,618,France,Female,46,6,150213.71,1,1,0,120668.46,1
4657,807,France,Male,42,7,118274.71,1,1,1,25885.72,0
4658,680,France,NotSpecified,37,4,0.0,2,1,0,61240.87,0
4659,615,Germany,Female,33,3,137657.25,2,1,1,171657.57,0
4660,555,Germany,NotSpecified,62,10,114822.64,1,0,1,8444.5,0
4661,510,Spain,Female,38,4,0.0,1,1,0,118913.53,1
4662,555,France,Male,30,1,0.0,2,0,0,88146.86,0
4663,584,France,Male,49,8,172713.44,1,1,0,113860.81,0
4664,651,Spain,Male,42,2,143145.87,2,1,0,43612.06,0
4665,791,France,Female,44,5,0.0,2,1,1,123977.86,1
4666,618,Spain,Female,40,8,0.0,2,1,0,80204.38,0
4667,757,France,Male,46,0,0.0,2,1,0,37460.05,0
4668,709,France,Female,24,3,110949.41,1,1,1,168515.61,0
4669,603,France,Female,24,3,0.0,1,1,1,198826.03,1
4670,674,France,Female,21,9,120150.39,2,1,1,33964.03,0
4671,670,France,Male,37,4,170557.91,2,1,0,198252.88,0
4672,710,France,Female,41,2,156067.05,1,1,1,9983.88,0
4673,636,Spain,Male,36,1,0.0,3,2,1,74048.1,1
4674,756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0
4675,675,France,Male,39,7,0.0,2,0,1,36267.21,0
4676,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
4677,633,Spain,Female,39,2,0.0,2,0,0,191207.03,0
4678,460,Germany,Male,46,4,127559.97,2,1,1,126952.5,0
4679,721,Spain,Female,33,4,72535.45,1,1,1,103931.49,0
4680,671,France,Female,48,6,119769.77,1,0,1,66032.65,0
4681,679,France,Male,45,3,146758.24,1,1,0,48466.89,0
4682,819,France,Female,39,9,133102.92,1,1,0,27046.46,1
4683,630,Spain,Female,31,1,0.0,2,1,1,169802.73,0
4684,626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0
4685,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0
4686,620,France,Female,70,3,87926.24,2,1,0,33350.26,1
4687,628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0
4688,567,Spain,Male,43,2,115643.58,2,2,0,174606.35,0
4689,593,France,Male,37,9,0.0,2,1,1,76357.43,0
4690,636,Spain,Female,36,1,0.0,1,1,0,43134.58,0
4691,599,Spain,Female,31,3,0.0,1,1,1,130086.47,1
4692,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0
4693,468,Germany,Male,42,9,181627.14,2,1,0,172668.39,0
4694,601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0
4695,532,France,Male,36,4,0.0,2,1,1,132798.78,0
4696,719,Spain,Male,35,3,122964.88,1,1,1,138231.7,0
4697,686,Spain,Female,35,4,0.0,2,1,1,159676.55,0
4698,504,France,Female,73,8,0.0,1,1,1,34595.58,0
4699,725,France,Female,37,4,0.0,1,1,2,67879.8,0
4700,648,Germany,Male,34,3,95039.73,2,1,1,147055.87,0
4701,635,Spain,NotSpecified,31,1,0.0,2,1,0,135382.23,0
4702,676,France,Female,41,4,101457.14,1,1,1,79101.67,0
4703,523,France,Female,37,4,0.0,2,1,0,185488.81,0
4704,658,France,Female,24,2,0.0,2,1,1,84694.49,0
4705,484,France,Female,50,2,90408.16,2,0,0,48170.57,0
4706,677,France,Female,24,0,148298.59,2,0,0,182913.95,0
4707,701,Germany,Male,41,0,150844.94,1,0,1,127623.36,0
4708,587,Germany,Female,39,6,101851.8,2,1,0,7103.71,0
4709,506,France,Female,41,1,0.0,2,1,0,31766.3,0
4710,602,France,Male,33,5,164704.38,1,0,1,180716.1,1
4711,752,Spain,Female,36,3,0.0,2,1,1,48505.1,0
4712,701,France,Male,30,3,156660.72,2,1,0,45742.42,0
4713,721,Spain,Female,32,10,0.0,1,1,0,136119.96,1
4714,605,NotReported,Female,56,1,74129.18,2,1,1,62199.78,1
4715,647,Germany,Female,43,3,122717.53,2,1,1,87000.39,0
4716,730,NotReported,Male,29,2,0.0,2,1,0,14174.09,0
4717,512,France,Female,41,6,0.0,1,1,1,100507.81,0
4718,787,France,Female,40,6,0.0,2,1,1,84151.98,0
4719,590,Germany,Male,36,6,92340.69,2,1,1,174667.58,0
4720,791,France,Male,37,2,163789.49,2,1,0,75832.53,0
4721,637,France,Female,37,10,125712.2,1,0,0,175072.47,0
4722,631,France,Male,37,1,149144.61,1,0,1,123697.95,0
4723,582,France,Female,40,9,0.0,3,1,1,60954.45,0
4724,752,France,Male,33,4,0.0,2,1,1,39570.78,0
4725,570,France,Female,36,3,0.0,2,1,0,92118.75,0
4726,707,Spain,Female,52,7,0.0,1,1,0,109688.82,1
4727,518,France,Female,45,9,105525.65,2,1,1,73418.29,0
4728,731,France,Male,30,7,0.0,2,0,1,143086.09,0
4729,596,Germany,Male,34,4,99441.21,2,0,1,4802.27,0
4730,485,France,Male,29,7,182123.79,1,1,0,116828.51,1
4731,597,Spain,Female,30,2,119370.11,1,1,1,182726.22,1
4732,604,Spain,Female,34,3,0.0,2,1,0,38587.7,0
4733,505,France,Female,36,2,79951.9,1,0,1,174123.16,1
4734,771,Germany,Male,32,9,77487.2,1,0,0,33143.04,0
4735,697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1
4736,559,Germany,Female,28,3,152264.81,1,0,0,64242.31,0
4737,588,Spain,Male,34,10,0.0,2,2,0,79078.91,0
4738,578,Spain,Male,23,8,0.0,2,1,0,112124.98,0
4739,608,Spain,Male,27,4,153325.1,1,1,1,199953.33,0
4740,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0
4741,686,Spain,Female,36,5,0.0,2,1,1,152979.14,0
4742,640,Spain,Female,46,3,0.0,1,1,1,156260.08,0
4743,685,Spain,Male,43,9,0.0,2,1,0,107811.28,0
4744,706,Spain,Female,43,1,0.0,2,1,0,31962.77,0
4745,543,France,Female,31,2,147674.26,1,1,1,16658.76,0
4746,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1
4747,705,NotReported,Male,46,7,0.0,2,1,0,117273.35,0
4748,726,Spain,Female,35,9,0.0,2,0,1,100556.98,0
4749,738,Spain,Male,35,8,127290.61,1,1,0,16081.62,0
4750,740,Spain,Female,31,8,0.0,2,0,0,86657.48,0
4751,583,Spain,Female,22,2,0.0,2,0,1,5985.36,0
4752,590,Spain,Male,34,0,65812.35,2,0,1,160346.3,0
4753,618,France,Male,39,2,91068.56,1,1,0,26578.69,0
4754,728,Germany,Male,32,5,61825.5,1,1,1,156124.93,0
4755,469,Germany,Female,52,8,139493.25,3,0,0,150093.32,1
4756,505,Germany,Male,29,3,145541.56,2,1,1,58019.95,0
4757,474,France,Male,45,10,0.0,2,0,0,172175.9,0
4758,803,France,Female,32,9,192122.84,1,1,1,54277.45,1
4759,530,France,Female,29,5,0.0,2,0,0,121451.21,0
4760,633,France,NotSpecified,32,1,104001.38,1,0,1,36642.65,0
4761,586,Spain,Male,42,6,0.0,2,1,1,123410.23,0
4762,705,France,Female,31,3,119794.67,1,0,0,182528.44,0
4763,724,France,Male,29,4,0.0,1,1,0,8982.75,0
4764,691,Germany,Male,27,3,160358.68,2,1,0,142367.72,0
4765,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1
4766,571,France,Female,23,10,151097.28,1,0,1,17163.75,0
4767,571,France,Male,49,4,180614.04,1,0,0,523.0,0
4768,679,France,Female,36,3,0.0,2,1,1,2243.41,0
4769,752,France,Male,38,0,145974.79,2,1,1,137694.23,0
4770,747,France,Female,21,4,81025.6,2,1,0,167682.57,0
4771,613,France,Female,21,7,105627.95,1,1,1,36560.51,0
4772,587,Germany,Female,37,6,104414.03,1,1,0,192026.02,0
4773,604,Spain,Male,27,9,101352.78,1,0,0,30252.3,0
4774,755,Germany,Male,38,4,111096.91,1,1,1,19762.88,0
4775,687,NotReported,Female,44,9,0.0,2,0,0,103042.2,1
4776,812,Spain,Female,24,1,92476.88,1,0,0,83247.14,0
4777,648,Germany,Male,31,7,125681.51,1,0,1,129980.93,0
4778,724,Germany,Male,37,6,125489.4,1,1,0,118570.53,0
4779,719,France,Female,37,9,101455.7,1,1,0,25803.59,1
4780,682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1
4781,651,France,Female,34,9,0.0,2,2,0,138113.71,0
